Restaurant_ID,Restaurant_Name,Review_Count,Restaurant_Rating,Distance_Bike_Station,Restaurant_Latitude,Restaurant_Longitude,Restaurant_Zip_code,Latitude,Longitude,Cuisine_Category_1,Cuisine_Category_2,Cuisine_Category_3,Cuisine_Category_4,Cuisine_Category_5,All_Cuisine_Category,Yelp_Price_Category,Avg_Gmaps_Location_Rating,Max_Gmaps_Location_Review_Count,lodging,airport,library,amusement_park,light_rail_station,aquarium,bus_station,casino,shopping_mall,stadium,subway_station,tourist_attraction,train_station,transit_station,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,cafe,campground,car_dealer,car_rental,car_repair,car_wash,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,electrician,electronics_store,embassy,fire_station,florist,funeral_home,furniture_store,gas_station,gym,hair_care,hardware_store,hindu_temple,home_goods_store,hospital,insurance_agency,jewelry_store,laundry,lawyer,liquor_store,local_government_office,locksmith,meal_delivery,meal_takeaway,mosque,movie_rental,movie_theater,moving_company,museum,night_club,painter,park,parking,pet_store,pharmacy,physiotherapist,plumber,police,post_office,real_estate_agency,restaurant,roofing_contractor,rv_park,school,shoe_store,spa,storage,store,supermarket,synagogue,taxi_stand,travel_agency,veterinary_care,zoo,Total_POI,Total_Available_Bike_Slots,Total_POI_No_Lodges,Popular_Restaurant
WHHt_Jb8Tgidn9mW7oDnIg,La Coïncidence,509,4.5,674.5838847008364,48.868105,2.284365,75116,48.865983,2.275725,French,,,,,French,2,4.311111111111112,1039.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25,35,8,1
9Dg5IhmhqeQhriJfMeNZ3g,Le Poincaré,154,4.0,796.3837457247423,48.8650573,2.2865211,75116,48.865983,2.275725,French,Brasseries,Wine Bars,,,French-Brasseries-Wine Bars,2,4.311111111111112,1039.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25,35,8,0
-Df0MVdm7yOvsVX8IfB20Q,Sgabetti,40,4.5,581.1026607755947,48.865831,2.283666,75016,48.865983,2.275725,Italian,,,,,Italian,2,4.311111111111112,1039.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25,35,8,1
Xip_9jPAlsSd1AY5FW-TAw,Hiramatsu,32,4.5,867.9961201115074,48.86507,2.28751,75016,48.865983,2.275725,French,,,,,French,4,4.311111111111112,1039.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25,35,8,1
AOdAHOD8oghNdf1i7WpWzA,Bon,120,4.0,646.7876338266634,48.86018,2.2749799,75116,48.865983,2.275725,French,Pan Asian,,,,French-Pan Asian,4,4.311111111111112,1039.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25,35,8,0
AcUGp5j1aOHzZfLDspI13Q,La Petite Tour,22,4.5,936.636013373042,48.8591197309771,2.28314827036138,75016,48.865983,2.275725,French,,,,,French,3,4.311111111111112,1039.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25,35,8,1
An8TG5GIb3qQxISGTPG6dQ,Le Petit Rétro,39,4.0,736.370205183028,48.86885,2.2848,75116,48.865983,2.275725,Bistros,,,,,Bistros,3,4.311111111111112,1039.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25,35,8,0
GJQyyovyXoTjHVZ3e6ptyw,Frog XVI,88,3.5,922.1309260194632,48.864863,2.288216,75116,48.865983,2.275725,Gastropubs,,,,,Gastropubs,2,4.311111111111112,1039.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25,35,8,0
HtdVK1S2-HKSdEYZS_uBxA,Schwartz's Deli,64,3.5,764.1580671681827,48.863781610496,2.2856212497981,75116,48.865983,2.275725,Burgers,American,,,,Burgers-American,2,4.311111111111112,1039.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25,35,8,0
XIdikoqvo_xU_BcSOJsQWg,Corso,39,4.0,979.1628237952632,48.864897,2.289009,75016,48.865983,2.275725,Italian,,,,,Italian,2,4.311111111111112,1039.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25,35,8,0
cEjF41ZQB8-SST8cd3EsEw,L'Avant Comptoir,657,4.5,194.1463062267755,48.85202,2.3388,75006,48.85375581057431,2.3390958085656166,Tapas Bars,Wine Bars,,,,Tapas Bars-Wine Bars,2,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
2qzLbDM1dkpsKyyCXAEXWw,Guy Savoy,91,4.5,383.0371824956357,48.857,2.3386999,75006,48.85375581057431,2.3390958085656166,French,,,,,French,4,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
ctP4c3mwVO5oOzLI48LtuQ,Les Antiquaires,468,4.5,927.8432442582576,48.8580664639432,2.32823697067099,75007,48.85375581057431,2.3390958085656166,Bistros,,,,,Bistros,3,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
n-XIbgR-Gwb1CqBMyjwj0w,Chez Fernand,231,4.5,100.3874280354339,48.85461,2.33954,75006,48.85375581057431,2.3390958085656166,French,,,,,French,3,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
pztzge22A_c_BfzLHCmaMw,Le Bistro du Périgord,377,4.5,623.6864304498889,48.8498092201519,2.34515282327701,75005,48.85375581057431,2.3390958085656166,Bistros,,,,,Bistros,3,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
RcODJWKhY2jJGNoXK8e9xQ,Au Père Louis,268,4.0,540.437411691311,48.848966,2.340349,75006,48.85375581057431,2.3390958085656166,Wine Bars,French,,,,Wine Bars-French,2,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
aPLSj-9aNHSQpi7Sf5_9hA,Le Comptoir,454,4.0,202.79122481654176,48.851945700766,2.338757487651,75006,48.85375581057431,2.3390958085656166,Bistros,,,,,Bistros,3,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
JRJomzoz6zW_B_c0kBXfvA,Le Procope,333,3.5,83.96152451590636,48.853039868867,2.33873112110052,75006,48.85375581057431,2.3390958085656166,French,Seafood,,,,French-Seafood,3,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
ecKErQELcFy4x-6wbgh8eA,Fish la Boissonnerie,137,4.5,158.6823376252677,48.85423,2.33699,75006,48.85375581057431,2.3390958085656166,French,Bars,Modern European,,,French-Bars-Modern European,3,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
MsDztnnHceaGNZ2sfw6ThQ,Semilla,107,4.0,163.4605575684766,48.85406,2.33691,75006,48.85375581057431,2.3390958085656166,French,Brasseries,,,,French-Brasseries,3,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
_MNAGLsoe_vihaXk6tpffw,Le Bistrot d'Henri,135,4.5,389.55343424060015,48.852067,2.334431,75006,48.85375581057431,2.3390958085656166,French,,,,,French,3,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
arT8b1fhGKwMzZ4WsaXUww,Eggs & Co,384,4.5,578.7691790646298,48.853123,2.331244,75006,48.85375581057431,2.3390958085656166,Breakfast & Brunch,,,,,Breakfast & Brunch,2,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
NzeX7PR81NRNA0O2Kz-YUQ,L'Atelier de Joël Robuchon,404,4.0,890.0852972970922,48.8568107229545,2.32785068883627,75007,48.85375581057431,2.3390958085656166,French,Modern European,,,,French-Modern European,4,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
eYLzpmGwnksfazRPoiVBEw,Ippudo Saint-Germain,114,4.0,120.2981880891589,48.853198,2.337687,75006,48.85375581057431,2.3390958085656166,Ramen,,,,,Ramen,2,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
mwOPX7dXsEZ_aPPt-dkI0A,Shiso Burger,94,4.5,456.0855154953034,48.85339,2.3453,75005,48.85375581057431,2.3390958085656166,Burgers,Asian Fusion,American,,,Burgers-Asian Fusion-American,2,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
BvC_O7iWXp9vVTSBKxmMPA,Le Fumoir,315,4.0,746.4200136903513,48.8604,2.34055,75001,48.85375581057431,2.3390958085656166,Lounges,Modern European,,,,Lounges-Modern European,3,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
ZPucE7gYfhbogf7ABpwSqQ,Galette Café,114,4.5,621.4889766688615,48.85643,2.33153,75007,48.85375581057431,2.3390958085656166,Creperies,,,,,Creperies,2,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
vxz_Uq_hH_Ack1Av1HUbjw,Huitrerie Régis,100,4.5,251.40326209689684,48.852768,2.336005,75006,48.85375581057431,2.3390958085656166,Seafood,,,,,Seafood,3,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
Vc-sEV8jnXpHbFeUvP5tLA,Le Relais de l'Entrecôte,513,4.0,465.0574821737208,48.85469,2.3329,75006,48.85375581057431,2.3390958085656166,Steakhouses,,,,,Steakhouses,3,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
nnAxF4EKaf7yLbLGxkShmQ,Le Calife,104,4.5,602.5126787551907,48.8583205,2.3346584,75006,48.85375581057431,2.3390958085656166,French,,,,,French,4,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
6nk5-n3DT6Cxs3hHbXHkvw,Le Christine,89,4.0,108.2541991433476,48.854343,2.340276,75006,48.85375581057431,2.3390958085656166,French,,,,,French,3,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
vEfe8aw5a1UpheitDslyGg,Le Petit Châtelet,148,4.0,593.4660357447782,48.852616,2.34702,75005,48.85375581057431,2.3390958085656166,French,,,,,French,3,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
N0ZLLAL9MdQIFtO-QDzYuQ,Ze Kitchen Galerie,211,4.0,208.58640369202567,48.85502,2.3412099,75006,48.85375581057431,2.3390958085656166,French,Pan Asian,,,,French-Pan Asian,4,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
MfmIKDTvTNfpdID38qWVag,Le Porte Pot,134,4.5,466.6676759562747,48.85134,2.34452,75005,48.85375581057431,2.3390958085656166,Wine Bars,Bistros,,,,Wine Bars-Bistros,2,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
6NVfWtYphAc6f7vHTwuwZQ,Brasserie O'Neil,100,4.0,449.7944716972164,48.85185,2.33366,75006,48.85375581057431,2.3390958085656166,Brasseries,Pubs,,,,Brasseries-Pubs,2,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
8M_zqDs2Un9IQ0wOMQ1h8A,BREIZH Café Odéon | La Crêpe Autrement,70,4.5,241.94104069996703,48.851586,2.33885,75006,48.85375581057431,2.3390958085656166,Creperies,Cafes,,,,Creperies-Cafes,2,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
YWUQgvKj802eVIhoFCy8rQ,L'Epigramme,34,4.5,178.44848316881843,48.852558,2.340719,75006,48.85375581057431,2.3390958085656166,French,,,,,French,3,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
neoK8vQyvWiNXtnlTCCG6w,Huguette,69,4.0,160.37814712741118,48.8532753282413,2.337029,75006,48.85375581057431,2.3390958085656166,Seafood,,,,,Seafood,2,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
eWFvNgt9BMg0ezOy_2YGJg,Kodawari Ramen,98,4.0,122.61150023834466,48.85467,2.33806,75006,48.85375581057431,2.3390958085656166,Ramen,,,,,Ramen,2,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
MN-I5rJBYAZwp2jeHXs_JQ,L'Alsacien,67,4.5,966.5715137097257,48.8582259709568,2.35042658065285,75004,48.85375581057431,2.3390958085656166,Beer Bar,Wine Bars,Alsatian,,,Beer Bar-Wine Bars-Alsatian,2,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
AtaYhOa_2laBNl21ON2b2Q,Fajitas,164,4.0,215.5131992514751,48.8555801,2.3400906,75006,48.85375581057431,2.3390958085656166,Mexican,,,,,Mexican,2,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
CK-iJP1l45R1C-hlavQbOA,Chez Fernand,82,4.0,402.46495224866834,48.85186,2.33441,75006,48.85375581057431,2.3390958085656166,French,,,,,French,3,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
obS85OGdgrij86GMHOdZsw,L'Oliveto,23,4.5,233.6302537257624,48.85339,2.33595,75012,48.85375581057431,2.3390958085656166,Italian,,,,,Italian,1,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,1
2JpBWCr2q4934qvRK9WTEw,Carpe Diem Café,166,4.0,902.852313209058,48.8605269,2.3459065,75001,48.85375581057431,2.3390958085656166,French,Lounges,Cocktail Bars,,,French-Lounges-Cocktail Bars,2,4.361111111111112,3292.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,55,5,0
